interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-16 07:00:00-07:00,24199.666666666668,7,2,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,21515.5,22635.0,23559.583333333332,24051.583333333332,23969.666666666668,24351.416666666668,23394.583333333332,22173.5,20910.416666666668,19318.583333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332
2025-04-16 08:00:00-07:00,24351.416666666668,8,2,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,21515.5,22635.0,23559.583333333332,24051.583333333332,23394.583333333332,22173.5,20910.416666666668,19318.583333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332
2025-04-16 09:00:00-07:00,23394.583333333332,9,2,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,21515.5,22635.0,23559.583333333332,22173.5,20910.416666666668,19318.583333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668
2025-04-16 10:00:00-07:00,22173.5,10,2,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,21515.5,22635.0,20910.416666666668,19318.583333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668
2025-04-16 11:00:00-07:00,20910.416666666668,11,2,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,21515.5,19318.583333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668
2025-04-16 12:00:00-07:00,19318.583333333332,12,2,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,20502.833333333332,18582.833333333332,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25
2025-04-16 13:00:00-07:00,18582.833333333332,13,2,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19926.166666666668,18481.666666666668,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332
2025-04-16 14:00:00-07:00,18481.666666666668,14,2,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,19495.25,19054.666666666668,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668
2025-04-16 15:00:00-07:00,19054.666666666668,15,2,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,19662.333333333332,20164.0,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332
2025-04-16 16:00:00-07:00,20164.0,16,2,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,20751.416666666668,22187.75,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5
2025-04-16 17:00:00-07:00,22187.75,17,2,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,22843.166666666668,23915.583333333332,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668
2025-04-16 18:00:00-07:00,23915.583333333332,18,2,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,25069.25,25565.333333333332,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75
2025-04-16 19:00:00-07:00,25565.333333333332,19,2,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,26048.666666666668,26089.166666666668,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332
2025-04-16 20:00:00-07:00,26089.166666666668,20,2,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,26237.0,25552.666666666668,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0
2025-04-16 21:00:00-07:00,25552.666666666668,21,2,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,25593.75,24474.0,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5
2025-04-16 22:00:00-07:00,24474.0,22,2,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,24120.416666666668,22968.75,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332
2025-04-16 23:00:00-07:00,22968.75,23,2,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,22494.666666666668,22005.5,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668
2025-04-17 00:00:00-07:00,22005.5,0,3,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,21647.416666666668,21079.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668
2025-04-17 01:00:00-07:00,21079.083333333332,1,3,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,21013.083333333332,20271.083333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0
2025-04-17 02:00:00-07:00,20271.083333333332,2,3,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20366.583333333332,19876.833333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25
2025-04-17 03:00:00-07:00,19876.833333333332,3,3,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,20238.583333333332,20114.5,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332
2025-04-17 04:00:00-07:00,20114.5,4,3,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,20389.333333333332,21333.166666666668,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668
2025-04-17 05:00:00-07:00,21333.166666666668,5,3,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,21354.75,22826.333333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25
2025-04-17 06:00:00-07:00,22826.333333333332,6,3,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,22917.583333333332,24314.833333333332,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668
2025-04-17 07:00:00-07:00,24314.833333333332,7,3,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,24199.666666666668,24454.583333333332,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332
2025-04-17 08:00:00-07:00,24454.583333333332,8,3,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,24351.416666666668,23823.416666666668,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668
2025-04-17 09:00:00-07:00,23823.416666666668,9,3,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,23394.583333333332,22937.916666666668,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25
2025-04-17 10:00:00-07:00,22937.916666666668,10,3,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22173.5,22238.916666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5
2025-04-17 11:00:00-07:00,22238.916666666668,11,3,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,20910.416666666668,22105.25,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668
2025-04-17 12:00:00-07:00,22105.25,12,3,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,19318.583333333332,21719.083333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668
2025-04-17 13:00:00-07:00,21719.083333333332,13,3,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,18582.833333333332,21381.916666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668
2025-04-17 14:00:00-07:00,21381.916666666668,14,3,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,18481.666666666668,21223.083333333332,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25
2025-04-17 15:00:00-07:00,21223.083333333332,15,3,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,19054.666666666668,21351.5,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332
2025-04-17 16:00:00-07:00,21351.5,16,3,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,20164.0,22044.166666666668,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75
2025-04-17 17:00:00-07:00,22044.166666666668,17,3,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,22187.75,23638.75,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332
2025-04-17 18:00:00-07:00,23638.75,18,3,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,23915.583333333332,24914.833333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0
2025-04-17 19:00:00-07:00,24914.833333333332,19,3,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25565.333333333332,25301.0,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332
